preco,quilometragem,ano,marca,modelo,informacoes
36.900,102.000,2009,mitsubishi,Pajero,Tr4 Pajero Tr4 2.0 4x4 16v 140cv Flex 4p Automático
39.000,99.000,2004,mitsubishi,Pajero,Tr4 2.0 Aut. 5p
89.000,76.000,2011,mitsubishi,Outlander,2.4 4wd 5p
57.900,127.000,2015,mitsubishi,Pajero,Tr4 2.0 4x2 16v 140cv
78.880,119.000,2013,mitsubishi,L200,Triton 3.5 Hpe 4x4 Cd V6 24v Flex 4p Automático
158.990,77.456,2017,mitsubishi,Outlander,2.2 4x4 16v Diesel 4p Automático
49.990,100.000,2012,mitsubishi,Asx,2.0 Awd Cvt 5p
65.900,0,2014,mitsubishi,Outlander,2.0 16v Gasolina 4p Automático
127.990,114.200,2016,mitsubishi,Outlander,4x4 16v
343.990,0,2021,mitsubishi,Pajero,Sport 2.4 16v Mivec Turbo Hpe-s Awd
62.999,70.796,2016,mitsubishi,Asx,2.0 4x2 16v Gasolina 4p Automatico
44.900,0,2016,mitsubishi,Lancer,2.0 Mt 16v Gasolina 4p Manual
56.990,48.520,2014,mitsubishi,Asx,2.0 2wd Cvt 5p
83.990,117.921,2015,mitsubishi,Outlander,3.0 Gt 4x4 V6 24v
52.900,97.384,2013,mitsubishi,Outlander,Outlander 2.0 16v Cvt
78.000,113.000,2014,mitsubishi,Outlander,3.0 V6 Gt 4wd 5p
147.870,109.000,2016,mitsubishi,Pajero,3.2 Hpe Aut. 5p
69.990,69.000,2015,mitsubishi,Outlander,2.0l 16v
66.610,32.727,2019,mitsubishi,Lancer,2.0 16v Hl-t Cvt
139.990,20.851,2019,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Hpe-s Cvt
81.499,53.000,2018,mitsubishi,Asx,2.0 2wd Flex Cvt 5p
41.520,88.429,2012,mitsubishi,Asx,2.0 4x2 16v Gasolina 4p Automático
125.000,54.000,2015,mitsubishi,Outlander,Phev 2.0 Híbrido Aut
54.000,94.300,2016,mitsubishi,Lancer,2.0 Gt Cvt 4p
149.980,75.000,2016,mitsubishi,Pajero,Pajero Hpe Full 3.8 V6 250cv 5p Aut.
99.890,24.000,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
89.790,65.123,2016,mitsubishi,Outlander,2.0 16v
150.990,24.000,2020,mitsubishi,Eclipse,Eclipse Cross Hpe-s 1.5 Awc 165cv Aut.
41.900,1,2012,mitsubishi,Pajero,Tr4 Pajero Tr4 2.0 4x2 16v 140cv Flex 4p Automático
175.900,99.000,2017,mitsubishi,Outlander,2.2 4x4 16v Diesel 4p Automático
159.890,95.000,2018,mitsubishi,Outlander,2.2 4x4 16v Diesel 4p Automático
159.990,172.000,2015,mitsubishi,Pajero,Full 3.2 Hpe 4x4 16v Turbo Intercooler Diesel 4p Automático
90.900,33.000,2019,mitsubishi,Asx,2.0 4x2 16v Flex 4p Automático
46.890,90.000,2012,mitsubishi,Lancer,Lancer 2.0 16v Gt Cvt (aut)
55.900,96.591,2015,mitsubishi,Asx,2.0 4x2 16v Gasolina 4p Automático
131.900,21.700,2019,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Hpe-s Cvt
88.790,56.563,2018,mitsubishi,Asx,2.0 4x2 16v Nova
117.890,18.412,2020,mitsubishi,Asx,2.0 Mivec Flex Hpe Awd Cvt
65.890,63.000,2016,mitsubishi,Lancer,2.0 Hl 16v Gasolina 4p Automático
51.980,74.721,2012,mitsubishi,Outlander,2.0 16v Gasolina 4p Automático
42.000,104,2012,mitsubishi,Asx,2.0 4x2 Cvt 5p
50.900,241.634,2010,mitsubishi,L200,2.5 Outdoor Hpe Cab. Dupla 4x4 4p
79.990,50.000,2008,mitsubishi,Eclipse,3.8 Gt Aut. 2p
32.900,174.714,2007,mitsubishi,Pajero,Tr4 2.0 4x4 16v 131cv Gasolina 4p Automático
159.900,6.000,2021,mitsubishi,L200,Triton 2.4 16v Turbo Diesel Sport Gls Cd 4p 4x4 Mecânica
92.900,17.000,2020,mitsubishi,Asx,2.0 Mivec Gls
90.900,39.000,2020,mitsubishi,Asx,2.0 Mivec Gls
73.900,55.000,2014,mitsubishi,Asx,2.0 4x2 16v
65.900,38.400,2018,mitsubishi,Lancer,2.0 Hl-t 16v Gasolina 4p Automático
92.990,61.871,2018,mitsubishi,Asx,2.0 4wd 16v
159.900,35.000,2018,mitsubishi,Outlander,3.0 Gt 4x4 V6 24v
155.900,84.500,2016,mitsubishi,Pajero,3.2 4x4 16v Turbo Intercooler Diesel 4p Automático
282.000,1,2021,mitsubishi,Outlander,Outlander 3.0 V6 Gt Top 4wd
253.900,31.383,2020,mitsubishi,Pajero,Sport 2.4 16v Mivec Turbo Diesel Hpe Awd Automático
51.980,74.721,2012,mitsubishi,Outlander,2.0 16v Gasolina 4p Automático
42.000,104,2012,mitsubishi,Asx,2.0 4x2 Cvt 5p
94.900,17.900,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
50.900,241.634,2010,mitsubishi,L200,2.5 Outdoor Hpe Cab. Dupla 4x4 4p
79.990,50.000,2008,mitsubishi,Eclipse,3.8 Gt Aut. 2p
69.900,114.063,2015,mitsubishi,Outlander,2.0 Cvt Automático Com Teto
32.900,174.714,2007,mitsubishi,Pajero,Tr4 2.0 4x4 16v 131cv Gasolina 4p Automático
137.890,56.317,2015,mitsubishi,Outlander,2.0 Phev 16v Híbrido 4p Automático
48.800,114.000,2013,mitsubishi,Outlander,2wd At 2.0 16v
63.910,34.510,2019,mitsubishi,Lancer,2.0 16v Hl-t Cvt
159.900,6.000,2021,mitsubishi,L200,Triton 2.4 16v Turbo Diesel Sport Gls Cd 4p 4x4 Mecânica
92.900,17.000,2020,mitsubishi,Asx,2.0 Mivec Gls
90.900,39.000,2020,mitsubishi,Asx,2.0 Mivec Gls
73.900,55.000,2014,mitsubishi,Asx,2.0 4x2 16v
65.900,38.400,2018,mitsubishi,Lancer,2.0 Hl-t 16v Gasolina 4p Automático
92.990,61.871,2018,mitsubishi,Asx,2.0 4wd 16v
159.900,35.000,2018,mitsubishi,Outlander,3.0 Gt 4x4 V6 24v
155.900,84.500,2016,mitsubishi,Pajero,3.2 4x4 16v Turbo Intercooler Diesel 4p Automático
282.000,1,2021,mitsubishi,Outlander,Outlander 3.0 V6 Gt Top 4wd
99.890,20.710,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
98.900,23.593,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
253.900,31.383,2020,mitsubishi,Pajero,Sport 2.4 16v Mivec Turbo Diesel Hpe Awd Automático
98.890,21.300,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
98.890,22.092,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
123.800,89.000,2019,mitsubishi,L200,Triton 2.4 16v Turbo Sport Gl Cd 4x4
109.999,49.600,2018,mitsubishi,Asx,2.0 4wd Flex Cvt 5p
86.900,15.320,2018,mitsubishi,Asx,Mitsubishi Asx 2.0 16v Cvt
63.890,83.177,2015,mitsubishi,Asx,4x4 Awd 2.0 16v
47.969,67.600,2013,mitsubishi,Lancer,2.0 16v
59.900,0,2010,mitsubishi,Pajero,Sport Pajero Sport Hpe 2.5 4x4 Diesel Aut.
49.900,100,2008,mitsubishi,Pajero,Full 3.8 Gls 4x4 V6 24v Gasolina 4p Automático
52.799,95.000,2012,mitsubishi,Outlander,Outlander 2.0 16v 160cv Aut.
50.990,150.000,2012,mitsubishi,Outlander,3.0 Gt 4x4 V6 24v
84.890,56.179,2018,mitsubishi,Asx,2.0 4x2 16v Flex 4p Automático
139.890,25.000,2019,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Hpe-s Cvt
98.900,29.000,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
27.890,140.000,2007,mitsubishi,Airtrek,Airtrek 4x4 2.4 16v (aut)
124.900,115.000,2014,mitsubishi,Pajero,Full 3.2 Hpe 4x4 16v Turbo Intercooler Diesel 4p Automático
49.870,73.700,2014,mitsubishi,Pajero,Tr4 2.0 4x2 16v 140cv Flex 4p Automático
48.900,69.000,1995,mitsubishi,Eclipse,2.0 Gst 16v Turbo Gasolina 2p Manual
253.990,0,2021,mitsubishi,L200,Triton Sport Hpe-s New Gener..
253.990,0,2021,mitsubishi,L200,Triton Sport Hpe S 4wd 2.4
71.900,93.000,2012,mitsubishi,Pajero,Dakar 3.5 Hpe Flex Aut. 5p
51.800,169.000,2015,mitsubishi,Pajero,Tr4 2.0 Flex Aut. 5p
194.990,35.000,2018,mitsubishi,Pajero,Full 3.8 Hpe 4x4 V6 24v
64.900,87.000,2015,mitsubishi,Outlander,Outlander 2.0 16v 160cv
67.990,126.181,2015,mitsubishi,Outlander,2.0 16v Gasolina 4p Automatico
54.900,75.000,2015,mitsubishi,Pajero,Tr4 2.0 4x2 16v 140cv
98.900,68.772,2016,mitsubishi,Asx,Asx 2.0 16v Cvt
63.900,500,2020,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Gls Cvt
139.900,0,2022,mitsubishi,Outlander,Sport 2.0 Mivec Hpe
149.990,191.000,2012,mitsubishi,L200,Triton 3.2 Hpe 4x4 Cd 16v Turbo Intercooler
94.900,53.500,2017,mitsubishi,Asx,2.0 4x4 Awd 16v Gasolina 4p Automatico 2016/2017
83.990,9.000,2020,mitsubishi,Eclipse,Gt 3.0 V6 24v
149.990,160.000,2008,mitsubishi,Outlander,3.0 5p
36.000,93.142,2015,mitsubishi,Pajero,Pajero Tr4 2.0 Flex 16v 4x2 Aut.
51.000,97.000,2017,mitsubishi,Asx,2.0 4x2 16v Gasolina 4p Automático
69.990,5.000,2021,mitsubishi,L200,Triton 2.4 16v Turbo Outdoor Gls Cd 4x4
158.900,23.128,2020,mitsubishi,Asx,2.0 Mivec Flex Gls Cvt
98.900,30.000,2018,mitsubishi,Asx,2.0 4x2 16v Flex 4p Automático
86.900,114.063,2015,mitsubishi,Outlander,2.0 Cvt Automático Com Teto
69.900,114.000,2013,mitsubishi,Outlander,2wd At 2.0 16v
48.800,34.510,2019,mitsubishi,Lancer,2.0 16v Hl-t Cvt
63.910,75.900,2016,mitsubishi,Asx,2.0 4x4 Awd 16v Gasolina 4p Automatico 2015/2016
71.990,150.000,2007,mitsubishi,Grandis,2.4 5p
21.000,999.999,2014,mitsubishi,Outlander,2.0 16v
66.929,0,2014,mitsubishi,Pajero,Tr4 2.0 4x2 16v 140cv Flex 4p Automático
41.520,49.680,2019,mitsubishi,Lancer,2.0 16v Hl-t Cvt
67.360,109.000,2015,mitsubishi,Asx,2.0 4x4 Awd 16v Gasolina 4p Automático
65.900,28.000,1995,mitsubishi,3000gt,Vr4 Vr4 4x4
195.000,39.000,2014,mitsubishi,Asx,2.0 4wd Cvt 5p
69.000,63.500,2015,mitsubishi,Asx,2.0 4x4 Awd 16v Gasolina 4p Automático
74.990,123.000,2007,mitsubishi,Airtrek,2.4 4x4 16v Gasolina 4p Automático
31.990,240.000,2014,mitsubishi,Pajero,Full 3.2 Hpe
126.900,69.000,2012,mitsubishi,Pajero,Full 3.8 Hpe Aut. 5p
106.000,95.000,2015,mitsubishi,Pajero,Dakar 3.2 4x4 16v Turbo Intercooler Diesel 4p Automático
115.900,75.000,2013,mitsubishi,Pajero,Tr4 2.0 4x2 Flex Aut. 5p
45.900,55.653,2018,mitsubishi,Outlander,2.0 16v Gasolina 4p Automático
110.890,0,2021,mitsubishi,Pajero,Sport Hpe Awd
318.990,47.500,2016,mitsubishi,Asx,2.0 4wd Cvt 5p
69.900,72.000,2014,mitsubishi,Pajero,Tr4 2.0 4x2 16v 140cv Flex 4p Automático
51.890,17.370,2018,mitsubishi,L200,Triton 2.4 16v Turbo Sport Hpe Cd 4x4
149.890,47.934,2018,mitsubishi,L200,Triton 2.4 Triton Sport Hpe Ftp Cab. Dupla 4x4 Aut. 4p 2017/2018
144.850,134.000,2014,mitsubishi,L200,3.2 Triton Hpe Cab. Dupla 4x4 Aut. 4p
104.990,33.001,2019,mitsubishi,Lancer,2.0 16v Hl-t Cvt
66.470,54.671,2015,mitsubishi,Asx,2.0 4x4 Awd 16v Gasolina 4p Automático
69.990,42.538,2018,mitsubishi,Asx,Cvt 4x2 2.0 16v
86.900,0,2021,mitsubishi,L200,Triton  Sport Glx 2.4
175.990,99.000,2008,mitsubishi,Airtrek,4x4 2.4 16v
26.900,135.623,2011,mitsubishi,Pajero,Sport 3.5 Hpe 4x4 V6 24v Flex 4p Automático
58.990,99.000,2013,mitsubishi,L200,L200 Triton Glx Diesel
79.900,36.000,2014,mitsubishi,Asx,Asx  2.0 4wd
71.870,36.000,2014,mitsubishi,Asx,Asx 2.0 16v 4x4
71.880,147.000,2011,mitsubishi,L200,Triton 3.2 Hpe 4x4 Cd Turbo Diesel Automática
82.900,0,2020,mitsubishi,Outlander,3.0 Mivec V6 Gasolina Hpe-s Awd Automático
232.000,0,2020,mitsubishi,Pajero,Full 3.2 Hpe 4x4 16v Turbo Intercooler Diesel 4p Automático
93.900,55.653,2018,mitsubishi,Outlander,2.0 16v Gasolina 4p Automático
110.890,0,2021,mitsubishi,Pajero,Sport Hpe Awd
318.990,47.500,2016,mitsubishi,Asx,2.0 4wd Cvt 5p
69.900,72.000,2014,mitsubishi,Pajero,Tr4 2.0 4x2 16v 140cv Flex 4p Automático
51.890,17.370,2018,mitsubishi,L200,Triton 2.4 16v Turbo Sport Hpe Cd 4x4
149.890,47.934,2018,mitsubishi,L200,Triton 2.4 Triton Sport Hpe Ftp Cab. Dupla 4x4 Aut. 4p 2017/2018
144.850,134.000,2014,mitsubishi,L200,3.2 Triton Hpe Cab. Dupla 4x4 Aut. 4p
104.990,33.001,2019,mitsubishi,Lancer,2.0 16v Hl-t Cvt
66.470,54.671,2015,mitsubishi,Asx,2.0 4x4 Awd 16v Gasolina 4p Automático
69.990,111,2015,mitsubishi,Asx,4x4 Awd 2.0 16v
72.900,81.403,2015,mitsubishi,Outlander,2.0 16v
69.900,111,2014,mitsubishi,Outlander,2.0 16v
63.900,85.493,2015,mitsubishi,Outlander,2.0 16v
69.900,42.538,2018,mitsubishi,Asx,Cvt 4x2 2.0 16v
86.900,0,2021,mitsubishi,L200,Triton  Sport Glx 2.4
175.990,99.000,2008,mitsubishi,Airtrek,4x4 2.4 16v
26.900,457.934,2018,mitsubishi,L200,Triton 2.4 Triton Sport Hpe Ftp Cab. Dupla 4x4 Aut. 4p 2017/2018
144.850,71.000,2015,mitsubishi,Outlander,2.0 16v Gasolina 4p Automático
69.900,135.623,2011,mitsubishi,Pajero,Sport 3.5 Hpe 4x4 V6 24v Flex 4p Automático
58.990,99.000,2013,mitsubishi,L200,L200 Triton Glx Diesel
79.900,36.000,2014,mitsubishi,Asx,Asx  2.0 4wd
71.870,36.000,2014,mitsubishi,Asx,Asx 2.0 16v 4x4
71.880,147.000,2011,mitsubishi,L200,Triton 3.2 Hpe 4x4 Cd Turbo Diesel Automática
82.900,0,2020,mitsubishi,Outlander,3.0 Mivec V6 Gasolina Hpe-s Awd Automático
232.000,0,2020,mitsubishi,Pajero,Full 3.2 Hpe 4x4 16v Turbo Intercooler Diesel 4p Automático
328.000,0,2020,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Gls Cvt
157.000,0,2020,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Hpe Cvt
170.000,0,2021,mitsubishi,Outlander,2.0 Mivec Flex Sport Hpe Awd Automático
156.000,0,2021,mitsubishi,Outlander,2.0 Mivec Flex Sport Hpe Automático
152.000,0,2020,mitsubishi,Outlander,3.0 Mivec V6 Gasolina Hpe-s Awd Automático
232.000,0,2020,mitsubishi,Pajero,Full 3.2 Hpe 4x4 16v Turbo Intercooler Diesel 4p Automático
328.000,0,2020,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Gls Cvt
157.000,0,2020,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Hpe Cvt
170.000,0,2021,mitsubishi,Outlander,2.0 Mivec Flex Sport Hpe Awd Automático
156.000,0,2021,mitsubishi,Outlander,2.0 Mivec Flex Sport Hpe Automático
146.000,0,2020,mitsubishi,Outlander,3.0 Mivec V6 Gasolina Hpe-s Awd Automático
232.000,0,2020,mitsubishi,Eclipse,Cross 1.5 Mivec Turbo Gasolina Gls Cvt
157.000,0,2021,mitsubishi,Outlander,2.0 Mivec Flex Sport Hpe Awd Automático
156.000,0,2021,mitsubishi,Outlander,2.0 Mivec Flex Sport Hpe Automático
152.000,23.808,2019,mitsubishi,Lancer,2.0 Hl-t 16v Gasolina 4p Automatico 2018/2019
61.990,50.601,2016,mitsubishi,Asx,2.0 4x4 Awd 16v Gasolina 4p Automático
70.890,81.000,2016,mitsubishi,Outlander,2.0 16v
78.900,180.000,2014,mitsubishi,L200,3.2 Triton Hpe Cab. Dupla 4x4 Aut. 4p
89.000,119.588,2009,mitsubishi,Outlander,3.0 4x4 V6 24v Gasolina 4p Automático
39.900,56.000,2018,mitsubishi,L200,Triton 2.4 16v Turbo Diesel Sport Gl Cd 4p 4x4 Manual
113.900,68.583,2016,mitsubishi,Outlander,2.0 16v Gasolina 4p Automático
88.890,163.000,1999,mitsubishi,Pajero,Full Gls-b
35.000,66.726,2013,mitsubishi,Pajero,2.0 Flex 16v 4x2 Aut.
63.990,49.000,2018,nissan,Kicks,1.6 16v Flex S 4p Xtronic
26.990,90.000,2011,nissan,Livina,1.6 S Flex 5p
26.770,122.900,2011,nissan,Sentra,2.0 S Flex Aut. 4p
27.900,10.000,2017,nissan,March,1.0 12v S 5p
29.990,100.000,2013,nissan,Sentra,2.0 Flex 4p
52.900,68.000,2018,nissan,Versa,1.6 16v Flexstart Unique 4p Xtronic
52.980,62.000,2018,nissan,Versa,1.6 16v Sv Aut. 4p
63.900,245.000,2008,nissan,Frontier,2.5 Sel Cab. Dupla 4x4 4p
77.500,53,2018,nissan,Kicks,Kicks Sl Cvt 1.6 Flex
28.890,110.000,2014,nissan,Livina,1.6 S Flex 5p
26.890,133.000,2012,nissan,Livina,1.8 Sl Flex Aut. 5p
44.890,99.000,2014,nissan,Sentra,2.0 Sv Flex Aut. 4p
182.778,0,2021,nissan,Frontier,Attack
177.900,0,2020,nissan,Frontier,2.3 Attack Cab. Dupla 4x4 Aut. 4p
35.900,68.247,2013,nissan,Tiida,1.8 Sl Flex Aut. 5p
46.970,29.500,2018,nissan,Versa,Versa 1.0 12v S (flex)
31.990,73.000,2016,nissan,March,1.0 12v S 5p
74.900,183.000,2012,nissan,Frontier,2.5 Se Attack 4x4 Cd Turbo Eletronic
65.900,166.419,2009,nissan,Frontier,2.5 Le 4x4 Cd Turbo Eletronic Diesel 4p Manual
46.970,25.200,2019,nissan,Versa,1.0 12v Conforto 4p
58.990,48.200,2019,nissan,Versa,Versa Sl 1.6 16v Flexstart 4p Cvt.
51.999,7.000,2020,nissan,Versa,1.6 16v Sv Aut. 4p
25.900,117.331,2011,nissan,Livina,1.6 Sl X-gear 16v
79.900,3.322,2020,nissan,Kicks,1.6 16v S 5p
33.990,87.350,2012,nissan,Tiida,1.8 Sl Flex Aut. 5p
46.900,54.000,2018,nissan,March,1.6 Sv 16v Flexstart 4p Xtronic
65.990,0,2021,nissan,Versa,Nissan Versa 1.6 16v V-drive Plus Cvt (flex)
75.500,16.000,2019,nissan,Kicks,1.6 16v S Aut. 5p
89.890,102.872,2016,nissan,Frontier,2.5 S 4x4 Cd Turbo Eletronic Diesel 4p Manual
32.900,75.000,2013,nissan,Livina,1.8 Sl Flex Aut. 5p
192.938,0,2021,nissan,Frontier,2.3 Xe Cab. Dupla 4x4 Aut. 4p
25.980,99.999,2012,nissan,Grand,Livina Sl 7l Flex Automatico 4p
85.000,1.900,2020,nissan,Kicks,1.6 16v Sl Aut. 5p
33.900,104.000,2014,nissan,Versa,1.6 16v Sl Flex 4p
26.990,100.000,2010,nissan,Livina,1.8 Sl Flex Aut. 5p
52.990,49.000,2017,nissan,Versa,1.6 16v Sv Aut. 4p
31.900,99.887,2013,nissan,Versa,1.6 16v Sl Flex 4p
78.990,36.000,2018,nissan,Kicks,1.6 16v Flexstart Sv 4p Xtronic
98.990,0,2021,nissan,Kicks,1.6 16v Flexstart Sv 4p Xtronic
23.900,188.059,2008,nissan,Sentra,2.0 S 16v Gasolina 4p Automático
22.999,140.000,2012,nissan,March,1.0 5p
40.000,102.460,2014,nissan,Sentra,2.0 S Flex 4p
29.000,92.000,2013,nissan,March,1.6 Rio 5p
46.890,136.443,2015,nissan,Sentra,2.0 Sl 16v Flex 4p Automático
18.990,140.000,2008,nissan,Tiida,1.8 S 5p
70.580,104.428,2017,nissan,Kicks,Kicks 1.6 Sl Cvt (flex)
27.870,120.000,2010,nissan,Sentra,Sentra S 2.0 16v (flex) (aut)
63.900,240.000,2008,nissan,Frontier,2.5 Sel Cab. Dupla 4x4 Aut. 4p
26.990,128.600,2011,nissan,Livina,1.6 16v
69.990,41.000,2019,nissan,Kicks,1.6 16v Flexstart S 4p Manual
33.870,108.000,2013,nissan,Livina,Livina X-gear Sl 1.8 16v (flex) (aut)
81.890,42.000,2018,nissan,Kicks,1.6 16v Sl
33.900,86.000,2014,nissan,Versa,1.6 16v Sl Flex 4p
46.990,35.000,2019,nissan,Versa,1.0 12v Conforto 4p
59.900,22.000,2018,nissan,Kicks,1.6 16v S Aut. 5p
76.500,59.000,2018,nissan,Kicks,1.6 16v Sv Aut. 5p
49.900,53.000,2018,nissan,March,1.6 Sv 16v Flexstart
68.990,999,2008,nissan,Frontier,2.5 Sel Cab. Dupla 4x4 Aut. 4p
27.999,130.000,2012,nissan,Livina,1.8 Sl Flex Aut. 5p
35.890,65.611,2013,nissan,Grand,Livina 1.8 S 16v Flex 4p Manual
34.990,93.450,2015,nissan,March,1.6 Sv 16v Flexstart
32.900,81.000,2015,nissan,March,March 1.0 S 12v Flex 4p Manual
83.990,14.338,2020,nissan,Kicks,1.6 16v Flexstart Sv 4p Xtronic
49.990,100,2015,nissan,Sentra,2.0 Sl Flex Aut. 4p
33.990,88.990,2011,nissan,Sentra,2.0 S 16v Flex 4p Automático
70.000,171.760,2011,nissan,Frontier,2.5 Le Cab. Dupla 4x4 Aut. 4p
32.900,73.000,2013,nissan,Livina,1.8 S Flex Aut. 5p
22.999,118.000,2008,nissan,Sentra,2.0 4p
42.900,45.000,2018,nissan,March,March 1.6 16v Sv (flex)
33.900,121.484,2012,nissan,Tiida,Tiida Sl 1.8 (flex)
66.000,72.800,2017,nissan,Kicks,1.6 16v Flex Sl 4p Xtronic
86.000,11.000,2019,nissan,Sentra,Sentra S 2.0 Flexstart 16v Aut.
39.900,9.560,2019,nissan,March,1.0 12v S 5p
182.778,0,2021,nissan,Frontier,Attack
23.990,159.000,2012,nissan,Tiida,1.8 S Flex 5p
33.870,108.000,2013,nissan,Livina,X-gear 1.8 Sl Flex Aut. 5p
25.900,119,2014,nissan,March,1.0 S 5p
160.000,34.000,1992,nissan,350z,Nissan 300zx Spyder
30.999,127.000,2013,nissan,Versa,1.6 16v Sl Flex 4p
38.990,35.000,2016,nissan,March,1.6 S 16v Flex 4p Manual
23.890,135.000,2011,nissan,Tiida,Sedan 1.8 Flex 4p
41.900,55.000,2017,nissan,March,March 1.6 16v Sv (flex)
28.890,82.500,2013,nissan,Livina,1.6 S Flex 5p
106.900,0,2021,nissan,Kicks,1.6 16v Flexstart Sl
24.000,160.000,2012,nissan,Livina,X-gear 1.8 Sl Flex Aut. 5p
21.999,159.000,2009,nissan,Tiida,1.8 S Flex 5p
65.990,3.000,2020,nissan,Versa,1.6 16v Flexstart Sv 4p Xtronic
34.900,0,2014,nissan,Grand,Livina 1.8 S 16v Flex 4p Manual
38.900,87.000,2016,nissan,Versa,1.0 12v S 4p
32.490,119.000,2013,nissan,Tiida,1.8 Sl Flex Aut. 5p
27.990,147.530,2011,nissan,Tiida,1.8 Sl Flex 5p
30.990,101.738,2013,nissan,Livina,1.6 S 16v
81.899,29.000,2019,nissan,Kicks,1.6 Sv Flexstart Automático / Cvt
64.900,46.000,2018,nissan,Kicks,1.6 16v S 5p
23.500,81.000,2012,nissan,March,1.6 Sv 5p
40.900,59.000,2018,nissan,Versa,1.0 12v S 4p
46.900,87.300,2015,nissan,Sentra,2.0 Sv Flex Aut. 4p
74.900,0,2017,nissan,Kicks,1.6 16v Flexstart Sv
64.890,41.700,2018,nissan,Sentra,2.0 S 16v Flexstart 4p Automático
49.990,82.000,2016,nissan,Sentra,2.0 Sv Flex Aut. 4p
83.890,9.800,2018,nissan,Kicks,1.6 16v Flexstart Sl
33.000,108.000,2014,nissan,Versa,1.6 16v Sl Flex 4p
73.900,63.000,2017,nissan,Kicks,1.6 16v Flexstart Sl 4p Xtronic
36.800,49.000,2019,nissan,March,1.0 12v S 5p
30.900,167.503,2013,nissan,Livina,1.8 S 16v
72.790,12.703,2019,nissan,Sentra,2.0 S 16v Flexstart
46.970,28.700,2019,nissan,Versa,1.0 12v Conforto 4p
72.890,59.000,2018,nissan,Kicks,1.6 16v Flexstart Sv 4p Xtronic
34.900,50.000,2015,nissan,March,1.6 16v Sv 5p
38.900,89.000,2016,nissan,March,March 1.6 16v Sl (flex)
48.900,8.000,2017,nissan,March,1.6 16v Sl 5p
58.900,50.000,2018,nissan,Versa,1.6 16v Sv Aut. 4p
192.938,0,2021,nissan,Frontier,2.3 Xe Cab. Dupla 4x4 Aut. 4p
48.900,40.000,2017,nissan,March,1.6 Sv 16v Flexstart 4p Xtronic
20.900,200.105,2010,nissan,Livina,Livina 1.6 16v Flex 4p Manual
61.990,35.000,2019,nissan,Versa,Versa 1.6 Sl Cvt 16v 4p Automatico
34.900,72.793,2017,nissan,March,March S 1.6 16v 5p
85.900,48.543,2019,nissan,Kicks,Kicks Sv Cvt 1.6 16v Flex 5p Aut
35.990,133.000,2012,nissan,Sentra,Sentra 20 Flex
27.900,151.000,2008,nissan,Sentra,2.0 S 4p
75.500,74.320,2017,nissan,Kicks,1.6 16v Rio Aut. 5p
47.900,53.000,2018,nissan,Versa,1.6 16v S 4p
26.800,103.000,2012,nissan,March,1.6 S 5p
43.900,0,2014,nissan,Sentra,2.0 Sv 16v Flex 4p Automático
57.790,17.521,2019,nissan,Versa,1.6 16v Flexstart Sv 4p Manual
27.900,96.000,2014,nissan,March,1.6 S 16v Flex 4p Manual
104.990,12,2021,nissan,Kicks,1.6 16v Sv Aut. 5p
33.900,143.394,2013,nissan,Sentra,Sentra 2.0 16v (flex)
54.900,36.000,2018,nissan,March,1.6 Sl 16v Flex 4p Xtronic
39.900,1,2014,nissan,Grand,Livina 1.8 Sl Flex Aut. 5p
89.336,17.083,2020,nissan,Kicks,1.6 16v Flexstart Sv 4p Xtronic
48.900,62.000,2017,nissan,Versa,1.6 16v Flexstart Sv 4p Xtronic
33.690,83.200,2013,nissan,Livina,1.8 Sl Flex Aut. 5p
33.900,68.280,2016,nissan,March,March S 1.0 16v Flex Mec.
89.999,24.000,2019,nissan,Kicks,Kicks Sl Cvt 1.6 Flex
31.999,163.000,2013,nissan,Versa,1.6 16v Sl Flex 4p
28.900,138.962,2013,nissan,March,March S 1.6 16v 5p
34.900,143.087,2012,nissan,Sentra,Sentra 2.0 16v (flex)
95.890,8.000,2020,nissan,Kicks,1.6 16v Sl Aut. 5p
66.990,59.000,2018,nissan,Kicks,1.6 16v Flex S 4p Xtronic
72.900,55.705,2017,nissan,Kicks,1.6 16v Sv Limited Aut. 5p
34.900,63.940,2015,nissan,March,1.6 16v S 5p
29.990,120.000,2014,nissan,Livina,X-gear 1.8 Flex Aut. 5p
32.490,58.252,2015,nissan,March,1.0 12v Sv 5p
