marca,modelo,preco,quilometragem,ano,informacoes,motor
Chevrolet,Celta,13000.0,94000.0,2008,Celta 1.0 Super Flex Power 3p,1.0
Chevrolet,Celta,22900.0,133500.0,2012,Celta 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Celta,14000.0,120000.0,2010,Celta Celta Life 1.0 Vhce (flex) 2p,1.0
Chevrolet,Celta,28900.0,97033.0,2014,Celta 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Celta,15990.0,159000.0,2008,Celta 1.0 Super Flex Power 5p,1.0
Chevrolet,Celta,16900.0,150000.0,2009,Celta 1.0 Life Flex Power 5p 77 Hp,1.0
Chevrolet,Celta,14800.0,118765.0,2008,Celta Celta 4p Spirit,
Chevrolet,Celta,11900.0,155429.0,2012,Celta 1.0 Mpfi Ls 8v Flex 2p Manual,1.0
Chevrolet,Celta,19900.0,85000.0,2012,Celta 1.0 Mpfi Vhce 8v Flex 4p Manual,1.0
Chevrolet,Celta,29890.0,127800.0,2015,Celta 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Celta,13900.0,135900.0,2004,Celta Celta 1.0 Vhc 2p,1.0
Chevrolet,Celta,24900.0,49000.0,2013,Celta 1.0 Mpfi Lt 8v,1.0
Chevrolet,Celta,23800.0,111290.0,2010,Celta 1.0 Mpfi Vhce Spirit 8v Flex 4p Manual,1.0
Chevrolet,Celta,13900.0,144000.0,2008,Celta 1.0 Mpfi Life 8v Flex 2p Manual,1.0
Chevrolet,Celta,13899.0,171613.0,2005,Celta 1.0 Mpfi Vhc Spirit 8v Flex 2p Manual,1.0
Chevrolet,Celta,15900.0,43684.0,2013,Celta Ls 1.0 Vhce 8v Flexpower,1.0
Chevrolet,Celta,17900.0,61122.0,2012,Celta Ls 1.0 Vhce 8v Flexpower,1.0
Chevrolet,Celta,11500.0,170000.0,2002,Celta 1.0 3p,1.0
Chevrolet,Celta,17890.0,111000.0,2007,Celta Celta Super 1.0 Vhc (flex) 4p,1.0
Chevrolet,Celta,18900.0,88000.0,2010,Celta Celta Spirit 1.0 Vhc (flex) 4p,1.0
Chevrolet,Celta,17000.0,143000.0,2008,Celta 1.0 Mpfi Super 8v Flex 4p Manual,1.0
Chevrolet,Celta,20900.0,124000.0,2011,Celta 1.0 Mpfi Vhce Spirit 8v,1.0
Chevrolet,Celta,16590.0,186233.0,2007,Celta Chevrolet Celta Life 1.0 Vhc (flex) 4p,1.0
Chevrolet,Celta,23899.0,127412.0,2012,Celta 1.0 Mpfi Lt 8v,1.0
Chevrolet,Celta,29900.0,92107.0,2014,Celta 1.0 Mpfi Lt 8v Flex 4p Manual,1.0
Chevrolet,Celta,28900.0,155915.0,2014,Celta 1.0 Mpfi Lt 8v Flex 4p Manual 2013/2014,1.0
Chevrolet,Celta,15800.0,0.0,2008,Celta 1.0 Mpfi Life 8v Flex 4p Manual,1.0
Chevrolet,Classic,23890.0,139000.0,2010,Classic Classic Life 1.0 Vhce (flex),1.0
Chevrolet,Classic,15900.0,87643.0,2012,Classic 1.0 Ls Flex Power 4p,1.0
Chevrolet,Classic,51870.0,137137.0,2008,Corsa Classic 1.0 Spirit Flex Power 4p,1.0
Chevrolet,Classic,14500.0,140000.0,2006,Corsa Classic 1.0 Life 4p Gasolina,1.0
Chevrolet,Classic,44900.0,116000.0,2008,Corsa Classic 1.0 Life Flex Power 4p,1.0
Chevrolet,Classic,24999.0,142000.0,2011,Classic Classic Ls 1.0 4p Flex,1.0
Chevrolet,Classic,22990.0,85000.0,2009,Classic 1.0 Mpfi Sedan Life 8v,1.0
Chevrolet,Classic,51870.0,59900.0,2014,Classic 1.0 Mpfi Ls 8v Flex 4p Manual - Completo,1.0
Chevrolet,Classic,27999.0,78000.0,2007,Corsa Classic 1.0 Life Flex Power 4p,1.0
Chevrolet,Classic,14900.0,240000.0,2015,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Classic,58900.0,112509.0,2013,Classic 1.0 Ls Flex Power 4p,1.0
Chevrolet,Classic,23900.0,153000.0,2007,Classic Corsa Sedan Classic Spirit 1.0 (flex),1.0
Chevrolet,Classic,13900.0,175774.0,2010,Classic Classic Life 1.0 Vhce (flex),1.0
Volkswagen,Classic,14890.0,0.0,1999,Polo 1.8 Mi Classic Sedan 8v Gasolina 4p Manual,1.8
Chevrolet,Classic,3990.0,149000.0,2009,Classic Life,
Chevrolet,Classic,40000.0,37922.0,2013,Classic Classic Life/ls 1.0 Vhc Flexp. 4p,1.0
Chevrolet,Classic,24980.0,145000.0,2005,Corsa Classic 1.0 Spirit 4p Gasolina,1.0
Chevrolet,Classic,12900.0,127408.0,2009,Classic 1.0 Mpfi Life 8v,1.0
Chevrolet,Classic,19900.0,190000.0,2006,Classic Life,
Chevrolet,Classic,10990.0,114000.0,2004,Corsa 1.6 Mpfi Classic Sedan 8v Gasolina 4p Manual,1.6
Chevrolet,Classic,66900.0,157000.0,2008,Corsa Sedan 1.0 Mpfi Classic Sedan Life 8v,1.0
Chevrolet,Classic,16889.0,31009.0,2015,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,68900.0,140000.0,2012,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,20900.0,200000.0,2008,Corsa Classic Sedan Classic Sedan Spirit 1.0 Vhc 8v 4p,1.0
Chevrolet,Classic,15900.0,187000.0,2014,Classic Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,23900.0,85000.0,2012,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Classic,21900.0,68000.0,2012,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,69916.0,97361.0,2012,Classic Classic Ls Vhc E 1.0 (flex),1.0
Chevrolet,Classic,20890.0,1000.0,2009,Classic 1.0 Mpfi Spirit 8v Flex 4p Manual,1.0
Chevrolet,Classic,18890.0,154505.0,2014,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Classic,16900.0,108000.0,2010,Classic 1.0 Mpfi Vhce 8v Flex 4p Manual,1.0
Chevrolet,Classic,25900.0,53000.0,2014,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Classic,18990.0,0.0,2011,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,20100.0,103900.0,2012,Classic 1.0 Ls Flex Power 4p,1.0
Chevrolet,Classic,15789.0,149000.0,2008,Corsa Classic 1.0 Spirit Flex Power 4p,1.0
Chevrolet,Classic,15500.0,66580.0,2010,Classic 1.0 Flex Power 4p,1.0
Chevrolet,Classic,27900.0,1.0,2014,Classic Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,24990.0,124490.0,2013,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Classic,29800.0,74000.0,2015,Classic Ls,
Chevrolet,Classic,14900.0,109000.0,2007,Corsa Classic 1.0 Life Flex Power 4p,1.0
Chevrolet,Classic,14900.0,200000.0,2008,Corsa Classic 1.0 Life Flex Power 4p,1.0
Chevrolet,Classic,13990.0,178000.0,2003,Corsa Sedan 1.0 Classic 4p Gasolina 60 Hp,1.0
Chevrolet,Classic,15900.0,163751.0,2006,Classic 1.0 Mpfi Life 8v Flex 4p Manual,1.0
Chevrolet,Classic,14900.0,137928.0,2009,Classic Classic Life,
Chevrolet,Classic,11900.0,236000.0,2003,Corsa Classic Corsa 1.0,1.0
Chevrolet,Classic,15900.0,140000.0,2007,Classic 1.0 Mpfi Spirit 8v Flex 4p Manual,1.0
Chevrolet,Classic,16900.0,199205.0,2003,Spirit 1.0 Classic Spirit 1.0,1.0
Chevrolet,Classic,17990.0,57000.0,2008,Classic Life 1.0,1.0
Chevrolet,Classic,10900.0,278900.0,2009,Classic Vhc,
Chevrolet,Classic,21990.0,104.0,2012,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Classic,18900.0,203.0,2010,Classic 1.0 Vhc Flexp. 4p,1.0
Chevrolet,Classic,21900.0,71000.0,2011,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Classic,27900.0,0.0,2015,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,13699.0,291700.0,2009,Corsa Classic 1.0 Life Flex Power 4p 70 Hp,1.0
Chevrolet,Classic,29990.0,59774.0,2013,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,12900.0,180715.0,2005,Classic 1.0 Mpfi Life 8v Gasolina 4p Manual,1.0
Chevrolet,Classic,28990.0,73808.0,2014,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,16990.0,175000.0,2008,Classic Sedan,
Chevrolet,Classic,20900.0,99000.0,2012,Corsa Classic Sedan Ls 1.0 Mpfi Vhce 8v Flexpower,1.0
Chevrolet,Classic,25990.0,119876.0,2014,Corsa Classic Sedan Ls 1.0 Mpfi 8v Flex,1.0
Chevrolet,Classic,18990.0,68818.0,2008,Classic 1.0 Mpfi Spirit 8v Flex 4p Manual,1.0
Chevrolet,Classic,19490.0,68744.0,2008,Classic 1.0 Mpfi Spirit 8v Flex 4p Manual,1.0
Chevrolet,Classic,25990.0,118987.0,2014,Classic 1.0 Mpfi Ls 8v Flex 4p Manual,1.0
Chevrolet,Classic,15500.0,137329.0,2005,Corsa 1.6 Mpfi Classic Sedan 8v Gasolina 4p Manual,1.6
Chevrolet,Classic,13900.0,100.0,2004,Corsa Classic 1.0,1.0
Chevrolet,Classic,17900.0,130000.0,2003,Corsa Classic Corsa Sedan 1.6,1.6
Chevrolet,Classic,19900.0,123.0,2012,Classic 1.0 Mpfi Ls 8v,1.0
Chevrolet,Cobalt,43870.0,35000.0,2017,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,49990.0,68000.0,2019,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,52990.0,24000.0,2020,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,65900.0,98893.0,2015,Cobalt 1.8 Mpfi Ltz 8v,1.8
Chevrolet,Cobalt,39900.0,98000.0,2015,Cobalt 1.8 Ltz Aut. 4p,1.8
Chevrolet,Cobalt,40890.0,40000.0,2015,Cobalt 1.8 Lt Aut. 4p,1.8
Chevrolet,Cobalt,39900000.0,38000.0,2018,Cobalt 1.8 Ltz Aut. 4p,1.8
Chevrolet,Cobalt,56890.0,107000.0,2014,Cobalt 1.8 Ltz Aut. 4p,1.8
Chevrolet,Cobalt,35900.0,101.0,2020,Cobalt Cobalt 1.8 Ltz,1.8
Chevrolet,Cobalt,62900.0,160000.0,2013,Cobalt 1.4 Lt 4p,1.4
Chevrolet,Cobalt,28450.0,162500.0,2012,Cobalt 1.4 Lt 4p,1.4
Chevrolet,Cobalt,29900.0,40000.0,2017,Cobalt 1.8 Elite 8v Flex 4p Automatico,1.8
Chevrolet,Cobalt,53490.0,38000.0,2018,Cobalt Lt 1.4 8v Flex,1.4
Chevrolet,Cobalt,47990.0,111800.0,2014,Cobalt 1.4 Lt 4p,1.4
Chevrolet,Cobalt,33790.0,49000.0,2019,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,57900.0,82000.0,2013,Cobalt 1.4 Sfi Ls 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,32990.0,34800.0,2019,Cobalt 1.8 Ltz Aut. 4p,1.8
Chevrolet,Cobalt,59800.0,56273.0,2019,Cobalt Cobalt 1.8 Ltz,1.8
Chevrolet,Cobalt,59900.0,22400.0,2019,Cobalt 1.8 Elite Aut. 4p,1.8
Chevrolet,Cobalt,67900.0,56018.0,2013,Cobalt Cobalt 1.4 Sfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,33990.0,57000.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,57990.0,112975.0,2014,Cobalt 1.8 Mpfi Ltz 8v,1.8
Chevrolet,Cobalt,38990.0,69000.0,2015,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,36900.0,93000.0,2013,Cobalt 1.8 Lt Aut. 4p,1.8
Chevrolet,Cobalt,37990.0,96000.0,2012,Cobalt 1.4 Ltz 4p,1.4
Chevrolet,Cobalt,32900.0,72000.0,2013,Cobalt 1.4 Ltz 4p,1.4
Chevrolet,Cobalt,35700.0,129000.0,2013,Cobalt 1.8 Ltz 4p,1.8
Chevrolet,Cobalt,33900.0,150000.0,2014,Cobalt 1.4 Ltz 4p,1.4
Chevrolet,Cobalt,31000.0,179000.0,2012,Cobalt Cobalt 1.4 Ltz,1.4
Chevrolet,Cobalt,29900.0,86123.0,2015,Cobalt 1.4 Ltz 4p,1.4
Chevrolet,Cobalt,53890.0,87223.0,2014,Cobalt 1.8 Mpfi Lt 8v Flex 4p Manual,1.8
Chevrolet,Cobalt,34290.0,1.0,2015,Cobalt Cobalt 1.8 Mpfi Lt 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,38900.0,101.0,2016,Cobalt Cobalt Elite 1.8 8v Econo. Flex 4p Aut,1.8
Chevrolet,Cobalt,50990.0,67434.0,2016,Cobalt Cobalt Ltz 1.8 8v (flex),1.8
Chevrolet,Cobalt,48900.0,14043.0,2019,Cobalt Cobalt Ltz 1.8 8v Econo.flex 4p Aut.,1.8
Chevrolet,Cobalt,62500.0,85000.0,2013,Cobalt 1.4 Sfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,31900.0,44717.0,2014,Cobalt Cobalt 1.8 Mpfi Lt 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,45000.0,110000.0,2014,Cobalt Cobalt 1.4 Ltz,1.4
Chevrolet,Cobalt,34900.0,0.0,2012,Cobalt 1.4 Sfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,27900.0,0.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,60900.0,0.0,2016,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,56900.0,111.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,62900.0,39600.0,2020,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,63000.0,57000.0,2018,Cobalt 1.8 Mpfi Elite 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,56900.0,0.0,2013,Cobalt 1.4 Sfi Ls 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,28720.0,0.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,49900.0,114603.0,2015,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,42900.0,113000.0,2016,Cobalt 1.4 Lt 4p,1.4
Chevrolet,Cobalt,39989.0,91007.0,2014,Cobalt Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,61900.0,34580.0,2019,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,45990.0,54874.0,2017,Cobalt Cobalt 1.4 Lt,1.4
Chevrolet,Cobalt,36490.0,132212.0,2015,Cobalt Cobalt Lt 1.8 8v Econo.flex 4p Aut.,1.8
Chevrolet,Cobalt,36720.0,1000.0,2015,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,67900.0,101.0,2020,Cobalt Cobalt 1.8 Ltz,1.8
Chevrolet,Cobalt,28720.0,0.0,2012,Cobalt 1.4 Sfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,63900.0,20719.0,2019,Cobalt 1.8 Ltz Aut. 4p,1.8
Chevrolet,Cobalt,65900.0,20000.0,2019,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,58900.0,56000.0,2019,Cobalt Cobalt 1.8 Mpfi Elite 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,69900.0,54200.0,2017,Cobalt 1.8 Mpfi Elite 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,35890.0,111.0,2015,Cobalt Chevrolet Cobalt Lt 1.4 8v (flex),1.4
Chevrolet,Cobalt,36990.0,117000.0,2013,Cobalt 1.4 Ltz 4p,1.4
Chevrolet,Cobalt,54700.0,59000.0,2018,Cobalt Chevrolet Cobalt Ltz 1.8 8v (flex),1.8
Chevrolet,Cobalt,35900.0,80000.0,2013,Cobalt 1.8 Sfi Ltz 8v Flex 4p Manual,1.8
Chevrolet,Cobalt,53990.0,68000.0,2019,Cobalt 1.4 Lt 4p,1.4
Chevrolet,Cobalt,40000.0,111000.0,2014,Cobalt 1.8 Ltz Aut. 4p,1.8
Chevrolet,Cobalt,37900.0,144343.0,2014,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Manual,1.8
Chevrolet,Cobalt,38900.0,120000.0,2015,Cobalt 1.8 Ltz 4p,1.8
Chevrolet,Cobalt,29900.0,107000.0,2012,Cobalt 1.4 Ltz 4p,1.4
Chevrolet,Cobalt,61900.0,35848.0,2019,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,62900.0,17838.0,2019,Cobalt Cobalt Ltz 1.8 8v (aut) (flex),1.8
Chevrolet,Cobalt,69900.0,55.0,2020,Cobalt 1.4 Mpfi Ltz 8v,1.4
Chevrolet,Cobalt,48900.0,38000.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,48900.0,42000.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,51500.0,44444.0,2017,Cobalt 1.4 Mpfi Lt 8v,1.4
Chevrolet,Cobalt,59990.0,62785.0,2017,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,50992.0,61424.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,55990.0,58879.0,2016,Cobalt 1.8 Mpfi Elite 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,52990.0,48000.0,2018,Cobalt 1.8 Mpfi Ltz 8v,1.8
Chevrolet,Cobalt,34500.0,74000.0,2012,Cobalt 1.4 Sfi Ltz 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,59900.0,0.0,2019,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,61990.0,36423.0,2018,Cobalt 1.8 Mpfi Elite 8v,1.8
Chevrolet,Cobalt,54990.0,32164.0,2018,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,70990.0,6510.0,2020,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,55900.0,26489.0,2020,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,33900.0,64684.0,2014,Cobalt 1.4 Lt,1.4
Chevrolet,Cobalt,62990.0,23625.0,2019,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático,1.8
Chevrolet,Cobalt,67900.0,37000.0,2020,Cobalt Ltz 1.8 Flex Aut (na Garantia),1.8
Chevrolet,Cobalt,32890.0,111.0,2012,Cobalt Chevrolet Cobalt Ltz 1.4 8v (flex),1.4
Chevrolet,Cobalt,49900.0,52350.0,2016,Cobalt Elite 1.8 8v Econo.flex 4p Aut.,1.8
Chevrolet,Cobalt,27480.0,190.0,2013,Cobalt Cobalt Ls 1.4 8v Flex Mec.,1.4
Chevrolet,Cobalt,31000.0,95000.0,2013,Cobalt Cobalt Ls 1.4 8v (flex),1.4
Chevrolet,Cobalt,47900.0,59317.0,2016,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual,1.4
Chevrolet,Cobalt,32890.0,169850.0,2012,Cobalt Chevrolet Cobalt Ltz 1.4,1.4
Chevrolet,Cobalt,35900.0,144000.0,2013,Cobalt Cobalt Ltz 1.8 8v Econo.flex 4p Mec.,1.8
Chevrolet,Cobalt,37900.0,70000.0,2014,Cobalt 1.4 Ltz 4p,1.4
Chevrolet,Cobalt,34500.0,98000.0,2015,Cobalt Ls 1.4 8v Flex,1.4
Chevrolet,Corsa,9990.0,173000.0,2002,Corsa 1.0 Mpfi Milenium 8v Gasolina 4p Manual,1.0
Chevrolet,Corsa,20500.0,149000.0,2009,Corsa Sedan 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Corsa,20900.0,120000.0,2010,Corsa 1.4 Premium Econoflex 5p,1.4
Chevrolet,Corsa,17900.0,157000.0,2008,Corsa 1.0 Mpfi Maxx 8v Flex 4p Manual,1.0
Chevrolet,Corsa,14800.0,195542.0,2005,Corsa Sedan 1.0 Joy 4p,1.0
Chevrolet,Corsa,24900.0,77000.0,2011,Corsa 1.4 Maxx Econoflex 5p,1.4
Chevrolet,Corsa,11990.0,180000.0,2002,Corsa 1.0 Wind Milenium 5p,1.0
Chevrolet,Corsa,14500.0,137137.0,2008,Corsa Classic 1.0 Spirit Flex Power 4p,1.0
Chevrolet,Corsa,12000.0,140000.0,2006,Corsa Classic 1.0 Life 4p Gasolina,1.0
Chevrolet,Corsa,13900.0,158000.0,2006,Corsa Sedan 1.8 Maxx Flex Power 4p,1.8
Chevrolet,Corsa,13900.0,116000.0,2008,Corsa Classic 1.0 Life Flex Power 4p,1.0
Chevrolet,Corsa,20100.0,103900.0,2012,Classic 1.0 Ls Flex Power 4p,1.0
Chevrolet,Corsa,21900.0,123000.0,2008,Corsa 1.4 Maxx Econoflex 5p,1.4
Chevrolet,Corsa,17900.0,182450.0,2005,Corsa Corsa Hatch Joy 1.8 (flex),1.8
Chevrolet,Corsa,25990.0,96726.0,2012,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual,1.4
Chevrolet,Corsa,10990.0,0.0,2002,Corsa 1.0 Mpfi Super Sedan 16v Gasolina 4p Manual,1.0
Chevrolet,Corsa,17490.0,90000.0,2007,Corsa 1.0 Maxx Flex Power 5p,1.0
Chevrolet,Corsa,14900.0,78000.0,2007,Corsa Classic 1.0 Life Flex Power 4p,1.0
Chevrolet,Corsa,23990.0,124000.0,2009,Corsa 1.4 Premium Econoflex 5p,1.4
Chevrolet,Corsa,24799.0,120000.0,2011,Corsa Sedan Corsa Sedan Premium 1.4 (flex),1.4
Chevrolet,Corsa,21990.0,130000.0,2009,Corsa Sedan 1.4 Premium Econoflex 4p,1.4
Chevrolet,Corsa,13900.0,153000.0,2007,Classic Corsa Sedan Classic Spirit 1.0 (flex),1.0
Chevrolet,Corsa,18983.0,134000.0,2009,Corsa 1.0 Maxx Flex Power 5p,1.0
Chevrolet,Corsa,18900.0,140000.0,2006,Corsa 1.0 Mpfi Maxx Sedan 8v Flex 4p Manual,1.0
Chevrolet,Corsa,16900.0,125000.0,2006,Corsa 1.8 Maxx Flex Power 5p,1.8
Chevrolet,Corsa,18890.0,91000.0,2003,Corsa 1.0 5p,1.0
Chevrolet,Corsa,18800.0,220.0,2009,Corsa Maxx 1.4 Mpfi 8v Econo.flex,1.4
Chevrolet,Corsa,16900.0,139000.0,2007,Corsa 1.0 Mpfi Joy Sedan 8v Flex 4p Manual,1.0
Chevrolet,Corsa,23900.0,207316.0,2002,Corsa 1.6 Mpfi Sport Cs Pick-up 8v Gasolina 2p Manual,1.6
Chevrolet,Corsa,15900.0,216000.0,2006,Corsa 1.0 Mpfi Joy Sedan 8v Flex 4p Manual,1.0
Chevrolet,Corsa,18990.0,95000.0,2011,Classic 1.0 Ls Flex Power 4p,1.0
Chevrolet,Corsa,7990.0,0.0,1997,Corsa 1.0 Mpfi Super 8v Gasolina 4p Manual,1.0
Chevrolet,Corsa,19899.0,169000.0,2008,Corsa Sedan 1.4 Maxx Econoflex 4p,1.4
Chevrolet,Corsa,17900.0,125000.0,2010,Corsa 1.4 Maxx Econoflex 5p,1.4
Chevrolet,Corsa,20000.0,142000.0,2005,Corsa 1.8 Maxx Flex Power 5p,1.8
Chevrolet,Corsa,21900.0,211300.0,2007,Corsa Sedan Maxx 1.8 Mpfi 8v Flexpower,1.8
Chevrolet,Corsa,11900.0,174464.0,1999,Corsa 1.0 Super 5p 60 Hp,1.0
Chevrolet,Corsa,26890.0,78000.0,2014,Corsa Classic Ls,
Chevrolet,Corsa,18990.0,140236.0,2010,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual,1.4
Chevrolet,Corsa,11900.0,180000.0,1997,Corsa Reacht,
Chevrolet,Corsa,15900.0,214000.0,2004,Corsa Sedan Corsa Sedan 1.8,1.8
Chevrolet,Corsa,12900.0,145000.0,2005,Corsa Classic 1.0 Spirit 4p Gasolina,1.0
Chevrolet,Corsa,20890.0,100000.0,2009,Corsa Hatch 1.4 Premium Econoflex 5p,1.4
Chevrolet,Corsa,19900.0,127408.0,2009,Classic 1.0 Mpfi Life 8v,1.0
Chevrolet,Corsa,7500.0,135200.0,1994,Corsa Wind,
Chevrolet,Corsa,10990.0,190000.0,2006,Classic Life,
Chevrolet,Corsa,15000.0,245815.0,2002,Corsa 1.6 Mpfi Super Sedan 8v Gasolina 4p Manual,1.6
Chevrolet,Corsa,19900.0,95000.0,2006,Corsa Sedan Corsa Sedan Maxx 1.8 (flex),1.8
Chevrolet,Corsa,25990.0,124000.0,2012,Corsa 1.4 Maxx Econoflex 5p,1.4
Chevrolet,Corsa,20000.0,142000.0,2005,Corsa 1.8 Maxx Flex Power 5p,1.8
Chevrolet,Corsa,24990.0,82000.0,2011,Corsa 1.4 Maxx Econoflex 5p,1.4
Chevrolet,Corsa,22900.0,999999.0,2012,Corsa Corsa Hatch Maxx 1.4 (flex),1.4
Chevrolet,Corsa,21900.0,211300.0,2007,Corsa Sedan Maxx 1.8 Mpfi 8v Flexpower,1.8
Chevrolet,Corsa,22900.0,211370.0,2009,Corsa Premium 1.4 Mpfi 8v Econo.flex,1.4
Chevrolet,Corsa,11900.0,174464.0,1999,Corsa 1.0 Super 5p 60 Hp,1.0
Chevrolet,Corsa,21900.0,107000.0,2012,Corsa Maxx 1.4 Mpfi 8v Econo.flex,1.4
Chevrolet,Corsa,14900.0,109000.0,2007,Corsa Classic 1.0 Life Flex Power 4p,1.0
Chevrolet,Corsa,26890.0,78000.0,2014,Corsa Classic Ls,
Chevrolet,Corsa,18990.0,140236.0,2010,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual,1.4
Chevrolet,Corsa,11900.0,180000.0,1997,Corsa Reacht,
Chevrolet,Corsa,23900.0,100000.0,2010,Corsa 1.4 Maxx Econoflex 5p,1.4
Chevrolet,Corsa,15900.0,214000.0,2004,Corsa Sedan Corsa Sedan 1.8,1.8
Chevrolet,Corsa,15550.0,160000.0,2007,Corsa 1.0 Maxx Flex Power 5p,1.0
Chevrolet,Corsa,12900.0,145000.0,2005,Corsa Classic 1.0 Spirit 4p Gasolina,1.0
Chevrolet,Corsa,20890.0,100000.0,2009,Corsa Hatch 1.4 Premium Econoflex 5p,1.4
Chevrolet,Corsa,19900.0,127408.0,2009,Classic 1.0 Mpfi Life 8v,1.0
Chevrolet,Corsa,7500.0,135200.0,1994,Corsa Wind,
Chevrolet,Corsa,10990.0,190000.0,2006,Classic Life,
Chevrolet,Corsa,15000.0,245815.0,2002,Corsa 1.6 Mpfi Super Sedan 8v Gasolina 4p Manual,1.6
Chevrolet,Corsa,19900.0,95000.0,2006,Corsa Sedan Corsa Sedan Maxx 1.8 (flex),1.8
