motor,marca,modelo,preco,quilometragem,ano,informacoes
2.0,Land,Discovery-4,179980,69000.0,2017,Rover Discovery Sport 2.0 Td4 Se 5p
3.0,Land,Discovery-4,99900,120000.0,2011,Rover Discovery 4 3.0 Hse Tdv6
2.0,Land,Discovery-4,131990,126000.0,2015,Rover Discovery Sport 2.0 Si4 Hse Luxury 5p
2.2,Land,Discovery-4,178800,77000.0,2016,Rover Discovery Sport 2.2 Sd4 Hse 5p
3.0,Land,Discovery-4,229000,67000.0,2016,Rover Discovery 4 3.0 Se 4x4 V6 24v Bi-turbo Diesel 4p Automático
3.0,Land,Discovery-4,199899,98082.0,2014,Rover Discovery 4 3.0 Hse 4x4 V6 24v Turbo Diesel 4p Automático
2.0,Land,Discovery-4,248900,12541.0,2019,Rover Discovery Sport 2.0 16v Td4 Turbo Diesel Hse 4p Automático
3.0,Land,Discovery-4,98900,130000.0,2011,Rover Discovery 4 Discovery 4 3.0 Se
2.7,Land,Discovery-4,84900,89900.0,2011,Rover Discovery 4 2.7 S 4x4 V6 36v Turbo
2.0,Land,Discovery-sport,179980,69000.0,2017,Rover Discovery Sport 2.0 Td4 Se 5p
2.0,Land,Discovery-sport,154989,60000.0,2016,Rover Discovery Sport 2.0 Td4 Se 5p
2.0,Land,Discovery-sport,130000,105000.0,2015,Rover Discovery Sport 2.0 Si4 Hse Luxury 5p
2.0,Land,Discovery-sport,168800,45010.0,2018,Rover Discovery Sport 2.0 16v Td4 Turbo Diesel Se 4p Automático
2.0,Land,Discovery-sport,183000,38000.0,2018,Rover Discovery Sport 2.0 Si4 Se 5p (br)
2.0,Land,Discovery-sport,139800,115527.0,2015,Rover Discovery Sport 2.0 Si4 Hse 5p
2.2,Land,Discovery-sport,185900,23399.0,2016,Rover Discovery Sport 2.2 Sd4 Hse 5p
2.0,Land,Discovery-sport,109990,84000.0,2015,Rover Discovery Sport 2.0 Si4 Se 5p
2.0,Land,Discovery-sport,166700,81000.0,2016,Rover Discovery Sport 2.0 Td4 Hse 5p (ru)
2.0,Land,Discovery-sport,224900,60000.0,2018,Rover Discovery Sport Discovery Sport Hse 2.0 4x4 Turbo Diesel Aut
2.2,Land,Discovery-sport,165900,77000.0,2016,Rover Discovery Sport 2.2 Sd4 Hse Black 5p
2.0,Land,Discovery-sport,359000,5100.0,2019,Rover Discovery Sport 2.0 Se Si4 Flex 5p
2.0,Land,Discovery-sport,249900,17000.0,2019,Rover Discovery Sport 2.0 Td4 Hse 5p (br)
2.0,Land,Discovery-sport,169900,116512.0,2017,Rover Discovery Sport Discovery Sport Hse 2.0 4x4 Diesel Aut
3.0,Land,Discovery-sport,199900,103599.0,2015,Rover Discovery Discovery Hse 3.0 V6 4x4 Td6 Diesel Aut.
2.0,Land,Discovery-sport,219990,42000.0,2019,Rover Discovery Sport 2.0 16v Si4 Turbo Flex Hse 4p Automático
2.0,Land,Discovery-sport,207920,10000.0,2018,Rover Discovery Sport 2.0 16v Si4 Turbo Gasolina Hse Luxury 4p Automático
2.0,Land,Discovery-sport,169990,76397.0,2017,Rover Discovery Sport 2.0 16v Td4 Turbo Diesel Se 4p Automático
2.0,Land,Discovery-sport,169900,39800.0,2016,Rover Discovery Sport 2.0 16v Si4 Turbo Gasolina Se 4p Automático
2.0,Land,Discovery-sport,199000,59400.0,2016,Rover Discovery Discovery Sport Hse 2.0 4x4 Aut/ Flex
2.0,Land,Discovery-sport,306950,0.0,2021,Rover Discovery Sport 2.0 P250 Turbo Se
2.0,Land,Discovery-sport,358950,0.0,2021,Rover Discovery Sport 2.0 D200 Turbo R-dynamic Se
2.0,Land,Discovery-sport,345650,0.0,2021,Rover Discovery Sport 2.0 D200 Turbo Se
2.0,Land,Discovery-sport,368950,0.0,2021,Rover Discovery Sport Discovery Sport Si4 Se 2.0
2.0,Land,Discovery-sport,149890,86000.0,2016,Rover Discovery Sport 2.0 16v Si4 Turbo Hse Luxury
2.0,Land,Discovery-sport,367650,0.0,2021,Rover Discovery Sport 2.0 D200 Turbo R-dynamic Se
2.0,Land,Discovery-sport,219990,43500.0,2018,Rover Discovery Sport Se 2.0 4x4
2.0,Land,Discovery-sport,248900,12541.0,2019,Rover Discovery Sport 2.0 16v Td4 Turbo Diesel Hse 4p Automático
2.2,Land,Discovery-sport,150000,1.0,2016,Rover Discovery Sport 2.2 Sd4 Se 5p
2.2,Land,Discovery-sport,165000,47000.0,2016,Rover Discovery Sport Land Rover Discovery Sport Se 2.2 4x4 Diesel Aut.
2.0,Land,Discovery-sport,195900,28000.0,2018,Rover Discovery Sport 2.0 16v Si4 Turbo Gasolina Hse 4p Automático
2.0,Land,Discovery-sport,999999,12000.0,2017,Rover Discovery Sport 2.0 Si4 Hse Luxury 5p
2.0,Land,Discovery-sport,173900,85000.0,2017,Rover Discovery Sport 2.0 Se 4x4 Diesel Aut.
3.0,Land,Discovery-sport,550000,35000.0,2018,Rover Range Rover Sport Range Rover Sport 3.0 Se 4x4 V6 24v Diesel 4p Aut
2.0,Land,Discovery-sport,247000,27083.0,2018,Rover Discovery Sport Discovery Sport 2.0 16v Si4 Turbo Gasolina Hse 4p Automático
2.0,Land,Discovery-sport,323800,15000.0,2020,Rover Discovery Sport 2.0 Se 5p
2.0,Land,Discovery-sport,173900,78000.0,2017,Rover Discovery Sport 2.0 Si4 Hse 5p (br)
2.2,Land,Discovery-sport,163890,87000.0,2016,Rover Discovery Sport 2.2 16v Sd4 Turbo Se
2.0,Land,Discovery-sport,151900,81000.0,2017,Rover Discovery Sport 2.0 Si4 Se 5p (br)
2.0,Land,Discovery-sport,349900,3900.0,2020,Rover Discovery Sport R Dynamic 2.0 Se
2.0,Land,Discovery-sport,198000,46386.0,2017,Rover Discovery Sport Discovery Sport 2.0 16v D240 Biturbo Diesel Hse 4p Automático
2.0,Land,Discovery-sport,200980,999.0,2018,Rover Discovery Sport Discovery Sport Hse 2.0 4x4 Diesel Aut
2.0,Land,Discovery-sport,178900,77764.0,2017,Rover Discovery Sport Discovery Sport Hse 2.0 4x4 Diesel Aut
2.2,Land,Discovery-sport,170000,66700.0,2016,Rover Discovery Sport Discovery Sport 2.2 16v Sd4 Turbo Diesel Hse 4p Automático
2.0,Land,Discovery-sport,238000,34000.0,2019,Rover Discovery Sport 2.0 16v Td4 Turbo Hse
2.0,Land,Discovery-sport,139900,48707.0,2016,Rover Discovery Sport 2.0 16v Si4 Turbo Gasolina Se 4p Automático
2.0,Land,Discovery-sport,115999,67000.0,2015,Rover Discovery Sport 2.0 Si4 Hse Luxury 5p
2.0,Land,Discovery-sport,238000,34000.0,2019,Rover Discovery Sport 2.0 16v Td4 Turbo Hse
2.2,Land,Discovery-sport,165000,47000.0,2016,Rover Discovery Sport Land Rover Discovery Sport Se 2.2 4x4 Diesel Aut.
2.0,Land,Discovery-sport,169800,89616.0,2016,Rover Discovery Sport 2.0 16v Si4 Turbo Gasolina Hse 4p Automático
2.0,Land,Discovery-sport,149890,86000.0,2016,Rover Discovery Sport 2.0 16v Si4 Turbo Hse Luxury
2.0,Land,Discovery-sport,195900,28000.0,2018,Rover Discovery Sport 2.0 16v Si4 Turbo Gasolina Hse 4p Automático
2.0,Land,Discovery-sport,999999,12000.0,2017,Rover Discovery Sport 2.0 Si4 Hse Luxury 5p
2.0,Land,Discovery-sport,173900,85000.0,2017,Rover Discovery Sport 2.0 Se 4x4 Diesel Aut.
2.0,Land,Discovery-sport,199700,12872.0,2017,Rover Discovery Sport Discovery Sport Hse 2.0 4x4 Turbo Diesel Aut
2.0,Land,Discovery-sport,329900,26000.0,2019,Rover Discovery Sport 2.0 Td4 Hse 5p (br)
2.0,Land,Discovery-sport,185900,36000.0,2017,Rover Discovery Sport 2.0 16v Td4 Turbo Diesel Hse 4p Automático
2.0,Land,Discovery-sport,228888,16697.0,2019,Rover Discovery Sport 2.0 16v Si4 Turbo Hse
3.0,Land,Discovery-sport,550000,35000.0,2018,Rover Range Rover Sport Range Rover Sport 3.0 Se 4x4 V6 24v Diesel 4p Aut
2.2,Land,Discovery-sport,169900,66500.0,2016,Rover Discovery Sport 2.2 16v Sd4 Turbo Se
2.2,Land,Discovery-sport,170000,87600.0,2016,Rover Discovery Sport 2.2 16v Sd4 Turbo Hse
2.2,Land,Discovery-sport,163900,0.0,2016,Rover Discovery Sport 2.2 16v Sd4 Turbo Diesel Se 4p Automático
2.0,Land,Discovery-sport,149890,86000.0,2016,Rover Discovery Sport 2.0 16v Si4 Turbo Hse Luxury
2.0,Land,Discovery-sport,149890,86000.0,2016,Rover Discovery Sport 2.0 16v Si4 Turbo Hse Luxury
2.0,Land,Discovery-sport,134890,89000.0,2015,Rover Discovery Sport 2.0 Si4 Se 5p
2.0,Land,Discovery-sport,154990,70200.0,2015,Rover Discovery Sport 2.0 Si4 Hse 5p
2.0,Land,Discovery-sport,215900,66576.0,2018,Rover Discovery Sport 2.0 16v Td4 Turbo Diesel Hse 4p Automático
2.0,Land,Discovery-sport,151900,58900.0,2016,Rover Discovery Sport Discovery Sport Se 2.0 4x4 Diesel Aut
2.0,Land,Discovery-sport,131900,61000.0,2015,Rover Discovery Sport 2.0 16v Si4 Turbo Gasolina Se 4p Automático
2.0,Land,Discovery-sport,139900,69400.0,2015,Rover Discovery Sport Discovery Sport 2.0 Si4 Hse 4wd
2.0,Land,Discovery-sport,194900,41000.0,2018,Rover Discovery Sport 2.0 Si4 Se 5p (br)
2.0,Land,Discovery-sport,154890,70000.0,2016,Rover Discovery Sport 2.0 Si4 Se 4wd
2.0,Land,Discovery-sport,159000,55000.0,2015,Rover Discovery Sport 2.0 16v Si4 Turbo Hse 7 Lugares
2.0,Land,Discovery-sport,173900,104000.0,2016,Rover Discovery Sport Discovery Sport Se 2.0 4x4 Diesel Aut.
2.0,Land,Discovery-sport,174800,71780.0,2017,Rover Discovery Sport 2.0 Td4 Se 5p
2.0,Land,Discovery-sport,163990,89500.0,2016,Rover Discovery Sport 2.0 Si4 Se 5p
2.0,Land,Discovery-sport,179900,99000.0,2016,Rover Discovery Sport 2.0 Td4 Hse 5p (ru)
2.0,Land,Discovery-sport,247000,27083.0,2018,Rover Discovery Sport Discovery Sport 2.0 16v Si4 Turbo Gasolina Hse 4p Automático
2.0,Land,Discovery-sport,139900,78131.0,2015,Rover Discovery Sport 2.0 Si4 Hse 5p
2.2,Land,Discovery-sport,164800,115936.0,2016,Rover Discovery Sport 2.2 Sd4 Se 5p
2.2,Land,Discovery-sport,163000,93500.0,2016,Rover Discovery Sport 2.2 16v Sd4 Turbo Diesel Hse 4p Automático
2.0,Land,Discovery-sport,155990,86400.0,2016,Rover Discovery Sport Td4 Turbo Se 2.0 16v
2.0,Land,Discovery-sport,145900,42000.0,2015,Rover Discovery Sport 2.0 Si4 Hse 5p
2.0,Land,Discovery-sport,139900,65000.0,2016,Rover Discovery Sport 2.0 Si4 Se 5p
2.0,Land,Discovery-sport,323800,15000.0,2020,Rover Discovery Sport 2.0 Se 5p
2.0,Land,Discovery-sport,178900,98000.0,2016,Rover Discovery Sport 2.0 16v Td4 Turbo Diesel Hse Luxury 4p Automático
2.0,Land,Discovery-sport,173900,78000.0,2017,Rover Discovery Sport 2.0 Si4 Hse 5p (br)
2.2,Land,Discovery-sport,163890,87000.0,2016,Rover Discovery Sport 2.2 16v Sd4 Turbo Se
2.0,Land,Discovery-sport,228890,11500.0,2019,Rover Discovery Sport Td4 Turbo Se 2.0 16v
2.0,Land,Discovery-sport,182900,21000.0,2018,Rover Discovery Sport 2.0 Si4 Se 5p (br)
2.0,Land,Discovery-sport,198000,54100.0,2018,Rover Discovery Sport Discovery Sport Se 2.0 4x4 Diesel Aut
2.0,Land,Evoque,198000,42000.0,2016,Rover Evoque 2.0 Si4 Hse Dynamic 5p
2.0,Land,Evoque,183000,38000.0,2018,Rover Discovery Sport 2.0 Si4 Se 5p (br)
2.0,Land,Evoque,329790,1660.0,2020,Rover Evoque 2.0 R-dynamic Se Si4 Flex (p250) 5p
2.0,Land,Evoque,88900,79000.0,2012,Rover Range Rover Range R.evoque Pure 2.0 Aut. 5p
2.0,Land,Evoque,115900,90000.0,2013,Rover Evoque 2.0 Si4 Dynamic 5p
2.0,Land,Evoque,192500,38000.0,2016,Rover Evoque 2.0 Si4 Se Dynamic 5p
2.0,Land,Evoque,103800,75000.0,2013,Rover Evoque 2.0 Si4 Pure Tech Pack 5p
2.0,Land,Evoque,109990,99000.0,2013,Rover Range Rover Range R.evoque Prestige 2.0 Aut. 5p
2.0,Land,Evoque,95000,110000.0,2013,Rover Evoque 2.0 Si4 Pure 5p
2.0,Land,Evoque,88700,95800.0,2012,Rover Evoque 2.0 Si4 Dynamic 5p
2.0,Land,Evoque,104990,93500.0,2013,Rover Evoque 2.0 Si4 Dynamic 3p
2.0,Land,Evoque,118900,91000.0,2013,Rover Evoque 2.0 Si4 Dynamic Tech Pack 5p
2.0,Land,Evoque,134999,60000.0,2014,Rover Evoque 2.0 Si4 Prestige 5p
2.0,Land,Evoque,119999,70000.0,2015,Rover Evoque 2.0 Si4 Pure Tech Pack 5p
2.0,Land,Evoque,159800,58000.0,2015,Rover Evoque 2.0 Si4 Dynamic Tech Pack 5p
2.0,Land,Evoque,116900,87600.0,2013,Rover Evoque 2.0 Si4 Prestige Tech Pack 5p
2.0,Land,Evoque,99800,1.0,2012,Rover Evoque 2.0 Si4 Prestige 5p
2.0,Land,Evoque,110900,89000.0,2012,Rover Evoque 2.0 Si4 Dynamic Tech Pack 5p
2.0,Land,Evoque,249900,15000.0,2018,Rover Evoque 2.0 Si4 Hse Dynamic 5p (br)
2.0,Land,Evoque,115900,67000.0,2014,Rover Range Rover Evoque 2.0 Pure Tech 4wd 16v
2.0,Land,Evoque,116900,100000.0,2013,Rover Evoque 2.0 Si4 Prestige 5p
2.0,Land,Evoque,339000,14181.0,2020,Rover Evoque 2.0 R-dynamic Hse (mhev) 5p Hibrido
2.0,Land,Evoque,265000,25000.0,2019,Rover Evoque 2.0 Hse Dynamic Si4 Flex 5p
2.0,Land,Evoque,128700,112359.0,2014,Rover Evoque 2.0 Si4 Dynamic 5p
2.0,Land,Evoque,120900,54000.0,2013,Rover Range Rover Evoque 2.0 Prestige 4wd 16v
2.0,Land,Evoque,124990,70000.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd Gasolina Automático 2013
2.0,Land,Evoque,154990,84000.0,2017,Rover Range Rover Evoque 2.0 Se 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,128500,94000.0,2014,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,134900,87000.0,2014,Rover Range Rover Range R.evoque Prestige 2.0 Aut. 5p
2.0,Land,Evoque,124900,67208.0,2014,Rover Range Rover Evoque 2.0 Prestige Tech 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,113980,89865.0,2013,Rover Range Rover Range Rover Evoque 2.0 Si4 Prestige Tech Pack
2.0,Land,Evoque,362950,0.0,2021,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.0,Land,Evoque,210990,44300.0,2018,Rover Range Rover Evoque 2.0 Hse Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,135900,85151.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,114990,74000.0,2013,Rover Range Rover Evoque 2.0 Prestige 4wd 16v
2.0,Land,Evoque,378350,0.0,2021,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.2,Land,Evoque,174990,69000.0,2015,Rover Range Rover Evoque 2.2 Sda Prestige 4x4 16v
2.0,Land,Evoque,116900,82700.0,2013,Rover Range Rover Range R.evoque Dynamic 2.0 Aut 5p
2.0,Land,Evoque,104900,148000.0,2012,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v
2.0,Land,Evoque,94870,131200.0,2012,Rover Evoque Range R.evoque Pure 2.0 Aut. 5p
2.0,Land,Evoque,119990,75000.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,144890,68724.0,2015,Rover Range Rover Evoque 2.0 Dynamic Tech 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,435000,100.0,2021,Rover Range Rover Range R. Evo Se Si4 R-dyn. 2.0 Flex Aut.
2.0,Land,Evoque,138900,82000.0,2015,Rover Evoque 2.0 Si4 Prestige 5p
2.0,Land,Evoque,136900,75000.0,2014,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,114900,96000.0,2013,Rover Range Rover Range R.evoque Dynamic Tech 2.0 Aut 5p
2.0,Land,Evoque,189990,40000.0,2018,Rover Range Rover Evoque 2.0 16v Si4 Se Dynamic 4wd
2.0,Land,Evoque,91890,74000.0,2012,Rover Range Rover Range R.evoque Pure 2.0 Aut. 5p
2.0,Land,Evoque,362950,0.0,2021,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.0,Land,Evoque,119000,80000.0,2013,Rover Evoque 2.0 Si4 Dynamic Tech Pack 5p
2.0,Land,Evoque,124900,109000.0,2014,Rover Evoque 2.0 Si4 Prestige 5p
2.0,Land,Evoque,375890,6260.0,2020,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.0,Land,Evoque,113990,85000.0,2013,Rover Evoque 2.0 Si4 Prestige 5p
2.0,Land,Evoque,126900,68200.0,2015,Rover Range Rover Evoque Range Rover Evoque Pure 2.0 Gasolina Branca 2015
2.0,Land,Evoque,362950,0.0,2021,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.0,Land,Evoque,362950,0.0,2021,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.0,Land,Evoque,149000,88000.0,2015,Rover Evoque 2.0 Si4 Dynamic 5p
2.0,Land,Evoque,119987,82000.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v
2.0,Land,Evoque,114899,65000.0,2014,Rover Range Rover Evoque 2.0 Pure Tech 4wd 16v
2.0,Land,Evoque,112000,87000.0,2013,Rover Range Rover Evoque 2.0 Prestige 4wd 16v Gasolina 4p Automatico
2.0,Land,Evoque,175000,33000.0,2016,Rover Range Rover Evoque 2.0 Se Dynamic 4wd 16v Gasolina 4p Automatico
2.0,Land,Evoque,164900,95000.0,2015,Rover Range Rover Evoque Evoque Zanzibar 2.0
2.0,Land,Evoque,128900,87277.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v
2.0,Land,Evoque,108900,88000.0,2012,Rover Range Rover 2.0 Dynamic Tech 4wd 16v Gasolina ...
2.0,Land,Evoque,180000,27000.0,2018,Rover Range Rover Evoque 2.0 Se 4wd 16v Gasolina 4p Automatico
2.0,Land,Evoque,95000,88000.0,2013,Rover Range Rover Evoque 2.0 Pure Tech 4wd 16v Gasolina 4p Automatico
2.0,Land,Evoque,117000,61000.0,2012,Rover Range Rover Range R.evoque Prestige 2.0 Aut. 5p
2.0,Land,Evoque,189990,40000.0,2018,Rover Range Rover Evoque 2.0 16v Si4 Se Dynamic 4wd
2.0,Land,Evoque,107990,101472.0,2012,Rover Range Rover 2.0 Aut. 3p
2.0,Land,Evoque,133900,73047.0,2016,Rover Range Rover Evoque 2.0 Se 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,367650,0.0,2021,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.0,Land,Evoque,359000,2000.0,2020,Rover Range Rover Evoque 2.0 P300 Gasolina R-dynamic Hse Awd Automático
2.0,Land,Evoque,123870,80000.0,2013,Rover Range Rover Evoque 2.0 Dynamic Tech 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,105990,69500.0,2013,Rover Range Rover Evoque 2.0 Pure Tech 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,132890,89000.0,2014,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,124990,75000.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,105000,114000.0,2012,Rover Evoque 2.0 Si4 Prestige Tech Pack 5p
2.0,Land,Evoque,122788,79997.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,119900,103500.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automatico 2013/2013
2.0,Land,Evoque,120900,77000.0,2013,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,420000,13000.0,2020,Rover Evoque 2.0 P300 Gasolina R-dynamic Hse Awd Automático
2.0,Land,Evoque,118788,114300.0,2013,Rover Range Rover Evoque 2.0 Prestige 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,224900,30000.0,2018,Rover Range Rover 2.0 Hse Dynamic Sd4 5p
2.0,Land,Evoque,362950,0.0,2021,Rover Range Rover Evoque 2.0 P250 R-dynamic Se Awd
2.0,Land,Evoque,179890,60000.0,2016,Rover Evoque Evoque Dynamic Hse 4wd 2.0 16v
2.0,Land,Evoque,119990,95000.0,2015,Rover Range Rover Evoque 2.0 Pure
2.0,Land,Evoque,189900,52000.0,2017,Rover Range Rover Evoque 2.0 Hse Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,100900,119000.0,2012,Rover Range Rover Evoque 2.0 Dynamic 4wd 16v Gasolina 4p Automático
2.0,Land,Evoque,98999,105450.0,2013,Rover Range Rover Evoque 2.0 Pure Tech Coupé 4wd 16v Gasolina 2p Automático
2.0,Land,Evoque,100900,65000.0,2013,Rover Range Rover Range R.evoque Pure 2.0 Aut. 5p
2.0,Land,Evoque,94900,80000.0,2012,Rover Range Rover Range R.evoque Pure 2.0 Aut. 5p
2.2,Land,Freelander,69890,110000.0,2012,Rover Freelander 2.2 Sd4 Dynamic 5p
3.2,Land,Freelander,35000,142000.0,2010,Rover Freelander 3.2 S 5p
2.5,Land,Freelander,28000,97300.0,2005,Rover Freelander 2.5 Hse 5p
3.2,Land,Freelander,49000,65800.0,2008,Rover Freelander 3.2 Se 5p
2.2,Land,Freelander,73500,89000.0,2011,Rover Freelander 2 2.2 Se Sd4 16v Turbo Diesel 4p Automático
2.2,Land,Freelander,81900,55000.0,2012,Rover Freelander 2.2 Sd4 Se 5p
3.2,Land,Freelander,55000,92000.0,2011,Rover Freelander 3.2 Se 5p
3.2,Land,Freelander,64900,93000.0,2012,Rover Freelander 3.2 Se 5p
2.2,Land,Freelander,93000,142900.0,2014,Rover Freelander 2 2.2 Se Sd4 16v Turbo
2.5,Land,Freelander,18000,80000.0,2005,Rover Freelander 2.5
2.0,Land,Freelander,78900,70900.0,2013,Rover Freelander 2 Freelander 2 2.0 Se Si4 16v Gasolina 4p
2.2,Land,Freelander,68720,60000.0,2013,Rover Freelander 2 2.2 S Sd4 16v Turbo Diesel 4p Automático
2.5,Land,Freelander,33000,100000.0,2006,Rover Freelander 2.5 Hse 5p
3.2,Land,Freelander,46990,100000.0,2010,Rover Freelander 2 3.2 S 6v 24v Gasolina 4p Automático
3.2,Land,Freelander,52900,123222.0,2011,Rover Freelander 2 Freelander2 I6 Le Sport 3.2 232cv Aut. 5
3.2,Land,Freelander,35890,113000.0,2009,Rover Freelander 3.2 S 5p
2.2,Land,Freelander,76900,138000.0,2012,Rover Freelander 2 2.2 Se Sd4 16v Turbo Diesel 4p Automático
2.2,Land,Freelander,77890,59000.0,2012,Rover Freelander 2 Se 2.2 Sd4 190cv T.diesel
2.2,Land,Freelander,80000,190000.0,2013,Rover Freelander 2 2.2 Se Sd4 16v Turbo Diesel 4p Automático
2.2,Land,Freelander,85000,112000.0,2012,Rover Freelander 2.2 Sd4 Hse 5p
3.2,Land,Freelander,39990,148785.0,2010,Rover Freelander 2 Freelander2 I6 Se 3.2 232cv Aut. 5p
2.2,Land,Freelander,79900,130384.0,2012,Rover Freelander 2 2.2 Se Sd4 16v Turbo Diesel 4p Automático
3.2,Land,Freelander,48990,77000.0,2010,Rover Freelander 2 3.2 S 6v 24v Gasolina 4p Automático
2.2,Land,Freelander,72900,96640.0,2012,Rover Freelander 2 2.2 S Sd4 16v Turbo Diesel 4p Automático
3.2,Land,Freelander,45000,74255.0,2010,Rover Freelander 2 3.2 S 6v 24v Gasolina 4p Automático
3.2,Land,Freelander,66890,69000.0,2012,Rover Freelander 2 I6 Se 3.2 232cv Aut. 5p
2.0,Land,Freelander,73000,95600.0,2013,Rover Freelander 2.0 Si4 Se 5p
3.2,Land,Freelander,45000,82000.0,2010,Rover Freelander 3.2 Se 5p
3.2,Land,Freelander,45000,175000.0,2010,Rover 0 Freelander2 I6 Se 3.2 232cv Aut. 5p
2.0,Land,Freelander,69900,87000.0,2013,Rover Freelander 2 Freelander 2 2.0 Se Si4 16v Gasolina 4p
2.2,Land,Freelander,109900,145877.0,2014,Rover Freelander 2 Freelander 2 Hse 2.2 Sd4
2.2,Land,Freelander,74899,149900.0,2012,Rover Freelander 2 2.2 Se Turbo Diesel Automática - Blindada
2.2,Land,Freelander,69900,170000.0,2011,Rover Freelander 2 2.2 Sd4 Se
2.0,Land,Freelander,70990,61936.0,2013,Rover Freelander Freelander 2 S 2.0 Si4
2.2,Land,Freelander,108900,70000.0,2015,Rover Freelander 2 2.2 Sd4 Se 5p
2.2,Land,Freelander,64900,141025.0,2011,Rover Freelander 2.2 Sd4 S 5p
2.2,Land,Freelander,95000,128000.0,2014,Rover Freelander 2.2 Sd4 Hse 5p
2.2,Land,Freelander,103000,65000.0,2013,Rover Freelander 2.2 Sd4 Dynamic 5p
2.5,Land,Freelander,21000,120000.0,2004,Rover Freelander 2.5 Se 5p
2.2,Land,Freelander,69890,158000.0,2011,Rover Freelander 2 Freelander 2 S 2.2 Sd4
2.2,Land,Freelander,89900,0.0,2013,Rover Freelander Se 2.2 Sd4
3.2,Land,Freelander,46000,129000.0,2009,Rover Freelander Freelander 2 3.2 Se 6v 24v Gasolina 4p Automático
2.2,Land,Freelander,105900,80000.0,2015,Rover Freelander 2 2.2 Se Sd4 16v Turbo Diesel 4p Automático
2.2,Land,Freelander,103000,88500.0,2015,Rover Freelander 2.2 Sd4 S 5p
2.2,Land,Freelander,95000,128000.0,2014,Rover Freelander 2.2 Sd4 Hse 5p
2.2,Land,Freelander,103000,65000.0,2013,Rover Freelander 2.2 Sd4 Dynamic 5p
3.2,Land,Freelander,33999,172000.0,2008,Rover Freelander 3.2 Se 5p
2.5,Land,Freelander,21000,120000.0,2004,Rover Freelander 2.5 Se 5p
2.2,Land,Freelander,65890,100000.0,2011,Rover Freelander Land Rover Freelander 2.2 Sd4 Se 5p
2.2,Land,Freelander,69890,158000.0,2011,Rover Freelander 2 Freelander 2 S 2.2 Sd4
2.2,Land,Freelander,69000,160000.0,2012,Rover Freelander 2.2 Sd4 Se 5p
2.2,Land,Freelander,89900,0.0,2013,Rover Freelander Se 2.2 Sd4
3.2,Land,Freelander,46000,129000.0,2009,Rover Freelander Freelander 2 3.2 Se 6v 24v Gasolina 4p Automático
2.2,Land,Freelander,105900,80000.0,2015,Rover Freelander 2 2.2 Se Sd4 16v Turbo Diesel 4p Automático
3.2,Land,Freelander,46900,113000.0,2010,Rover Freelander 3.2 Se 5p
2.2,Land,Freelander,103000,88500.0,2015,Rover Freelander 2.2 Sd4 S 5p
3.2,Land,Freelander,35900,142000.0,2008,Rover Freelander 3.2 S 5p
2.5,Land,Freelander,23000,0.0,2006,Rover Freelander 2.5 Hse 5p
2.2,Land,Freelander,73990,120000.0,2012,Rover Freelander 2 2.2 Se Sd4 16v Turbo Diesel 4p Automático
3.2,Land,Freelander,44900,114000.0,2010,Rover Freelander 3.2 S 5p
